game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4672,Dirt Track Racing,-,10.0,1,0,"Dirt Track Racing (or DTR for short) is a computer video game by the now defunct Ratbag Games. It is the first game of the dirt track racing series by Ratbag, which includes Dirt Track Racing (DTR), Dirt Track Racing: Sprint Cars (DTRSC), and Dirt Track Racing 2 (DTR2). It was one of the first authentic dirt track racing simulations in the video game market."
4673,Dirt Track Racing 2,-,0.0,0,0,"Dirt Track Racing 2 (DTR2) is a video game by the now defunct Ratbag Games. It is the third and final game in the dirt track racing series by Ratbag, which includes Dirt Track Racing (DTR), Dirt Track Racing Sprint Cars (DTRSC), and Dirt Track Racing 2 (DTR2)."
4674,Superbike 2001,-,9.0,1,0,"Superbike 2001 is a motorcycle racing video game developed by Milestone S.r.l. and published by Electronic Arts (EA) for the PC. It was released in Europe on October 9, 2000, and in North America on September 9, 2001. It is part of EA's Superbike video game series.The game features all tracks and motorcycles that existed on the 2000 Superbike World Championship season, and allows players to race in either single races or longer blocks of weekend races or championship races to access more of the game's content.The game was praised by critics for being a realistic simulation game"
4675,The Settlers III,-,7.0,1,0,"The Settlers III (German: Die Siedler III) is a real-time strategy computer game developed by Blue Byte Software, being the second sequel to The Settlers, making it the third game in The Settlers series. This isometric city-building game was released on November 30, 1998.The most notable difference between this game and its two predecessors is that there are no more roads—all units, including carriers with goods, can walk around freely. This simplifies the building of a settlement, since only the distances between buildings are relevant, and not how roads can be constructed between them. Military units are now directly controlled, making fighting more similar to games like Command & Conquer or Age of Empires, than to the previous Settlers games.Settlers III was also famous for its peculiar copy protection: in pirated versions of the game, iron smelters would only produce pigs instead of iron, which made weapon production impossible."
4676,Snark Busters: High Society,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.4GHz / AMD Athlon XP 1500+ 

Graphics: AMD Radeon HD 2350 Pro or NVIDIA GeForce 6200 

System Memory: 1 GB RAM


Storage: 750 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Investigate the dastardly deeds of a wealthy socialite and prove your fiancé is not a thief in Snark Busters: High Society! Love, envy and revenge join forces to make the hunt for the Snark more exciting than ever in this all-new hidden object adventure! The day after world famous photographer Elizabeth Hughes announces her engagement to a handsome gardener named Nicolas Fortright, the wealthy Duchess Daffington accuses the young man of stealing a precious family heirloom. With her beloved behind bars, Elizabeth sets off to learn the truth.Solve riddles that reveal pieces of the larger puzzle; follow the trail of clues through mirrors and into the backward world, where the Snark remains as elusive as ever; and chat with charming ghosts, each of which has a quest for you to solve. Stylish steampunk visuals bring the world of the Snark to stunning life, while the professionally voiced characters deliver a spellbinding story of humor and suspense. Can you catch the Snark?"
4677,Fortune Winds: Ancient Trader,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon XP 2000+ 

Graphics: AMD Radeon HD 2350 Pro or NVIDIA GeForce 6200 

System Memory: 1 GB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Take turns, upgrade your ship and trade as you sail through unknown waters where no ship has gone before. Compete with rival traders and battle mythical sea-monsters as you seek out and acquire navigational artifacts to reveal and defeat the legendary Kraken!"
4678,The Ballads of Reemus: When the Bed Bites,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon XP 2000+ 

Graphics: AMD Radeon HD 2350 Pro or NVIDIA GeForce 6200 

System Memory: 1 GB RAM


Storage: 75 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Reemus the exterminator and Liam the purple bear want a heroic ballad to call their own, but first they'll have to deal with a mob of angry townsfolk and an army of bed bugs, termites and fire ants. Come join them on this might quest for fame and glory!"
4679,Salvation Prophecy,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4300 1.8GHz / AMD Athlon 64 X2 Dual Core 3600+ 

Graphics: AMD Radeon HD 2600 Pro or NVIDIA GeForce 8600 GT 

System Memory: 2 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Salvation Prophecy is a military space epic. Human, mutant, and robotic factions are at war for galactic domination. Battles rage as space fleets collide, and planet invasions clash against fortified enemy colonies. Yet the greatest danger is the impending annihilation foretold by an apocalyptic prophecy. You must seek out the mysteries of distant alien worlds, and master ancient powers to withstand the coming storm."
4680,Rainbow Moon,-,0.0,0,0,"Cursed by his arch-nemesis, Baldren founds himself warped to Rainbow Moon. And to make things worse, Baldren isn't only stranded in an unknown place – he has also opened a dimensional gate, out of which troops of monsters are crawling, turning this once peaceful planet into a real hell. The residents of Rainbow Moon who have found themselves in this sudden and unpleasant situation react suspiciously and even nastily, which certainly doesn't make things any easier for our brave hero. There's only one thing for Baldren to do: he has to seal the gate and warp himself back to his home planet. This is easier said than done, since the gate can only be sealed by a dimensional gate staff and no such object is available anywhere on Rainbow Moon. However Baldren knows that he can create one if he finds the right materials. He needs seven magical artifacts, said to be hidden deep inside Rainbow Moon's dungeons. And this is where our quest begins ..."
4681,NASCAR Thunder 2003,-,0.0,0,0,"NASCAR Thunder 2003 is the fifth edition of the EA Sports' NASCAR racing simulator series. Developed by EA Sports and Budcat Creations and published by Electronic Arts, it was released for Playstation, Xbox and Nintendo GameCube on September 19, 2002, then for PlayStation 2 on September 29 and for PC on October 16. The product features Dale Earnhardt, Jr. on the cover."
4682,NHL 13,-,0.0,0,0,"Driven by real-world physics and more than 1,000 new gameplay animations, NHL®13 authentically replicates the explosiveness, momentum, and top-end speed of NHL players. Adding a whole new layer of creativity for players to discover on the ice combined with control offered by the Skill Stick finally gives gamers access to the entire toolset of an NHL player. Combining the fun of NHL®13 while adding in elements of managing, trading and collecting of hockey players to form the Ultimate Team. Featuring a revamped design, improved reward system and an exciting new playoff format, this is your chance to create the Ultimate Team."
4683,Penny Arcade - Precipice of Darkness episode three,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.6GHz / AMD Athlon XP 1600+ 

Graphics: AMD Radeon HD 2350 Pro or NVIDIA GeForce 9300 

System Memory: 1 GB RAM


Storage: 200 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,0,"This series chronicles the saga of Tycho Brahe, a scholar of Apocalyptic Studies turned detective, teamed with his volatile, probably entirely human partner Jonathan Gabriel, doing battle with unspeakable evils in a world gone insane."
